,date,DX
2870,2011-06-29,22.8402
2871,2011-06-30,27.5789
2872,2011-07-01,30.2232
2873,2011-07-05,30.2232
2874,2011-07-06,33.6947
2875,2011-07-07,40.8729
2876,2011-07-08,42.1652
2877,2011-07-11,41.5141
2878,2011-07-12,36.5755
2879,2011-07-13,39.1105
2880,2011-07-14,34.1312
2881,2011-07-15,34.1312
2882,2011-07-18,27.0753
2883,2011-07-19,38.9815
2884,2011-07-20,38.9815
2885,2011-07-21,28.6063
2886,2011-07-22,32.4659
2887,2011-07-25,40.1313
2888,2011-07-26,40.851
2889,2011-07-27,24.2666
2890,2011-07-28,25.6177
2891,2011-07-29,25.6177
2892,2011-08-01,12.2988
2893,2011-08-02,12.2988
2894,2011-08-03,5.4944
2895,2011-08-04,6.2508
2896,2011-08-05,18.4191
2897,2011-08-08,29.9106
2898,2011-08-09,34.0983
2899,2011-08-10,34.0983
2900,2011-08-11,27.3089
2901,2011-08-12,27.3089
2902,2011-08-15,21.5481
2903,2011-08-16,23.0442
2904,2011-08-17,24.8544
2905,2011-08-18,36.6238
2906,2011-08-19,37.987
2907,2011-08-22,39.36
2908,2011-08-23,32.6613
2909,2011-08-24,28.1716
2910,2011-08-25,22.5912
2911,2011-08-26,18.3465
2912,2011-08-29,7.0725
2913,2011-08-30,3.5311
2914,2011-08-31,8.2304
2915,2011-09-01,10.684
2916,2011-09-02,0.3308
2917,2011-09-06,8.6623
2918,2011-09-07,1.5217
2919,2011-09-08,8.6501
2920,2011-09-09,1.3613
2921,2011-09-12,2.1697
2922,2011-09-13,1.8217
2923,2011-09-14,10.6803
2924,2011-09-15,13.7441
2925,2011-09-16,16.876
2926,2011-09-19,12.7463
2927,2011-09-20,15.3473
2928,2011-09-21,0.4374
2929,2011-09-22,17.4143
2930,2011-09-23,17.4143
2931,2011-09-26,11.7139
2932,2011-09-27,5.8651
2933,2011-09-28,0.3154
2934,2011-09-29,5.1262
2935,2011-09-30,7.7597
2936,2011-10-03,12.1595
2937,2011-10-04,15.2334
2938,2011-10-05,3.899
2939,2011-10-06,0.6509
2940,2011-10-07,0.8446
2941,2011-10-10,6.9319
2942,2011-10-11,8.2212
2943,2011-10-12,11.3247
2944,2011-10-13,6.886
2945,2011-10-14,10.893
2946,2011-10-17,8.1177
2947,2011-10-18,7.2865
2948,2011-10-19,8.3252
2949,2011-10-20,1.7698
2950,2011-10-21,1.7698
2951,2011-10-24,1.7237
2952,2011-10-25,3.5851
2953,2011-10-26,12.8601
2954,2011-10-27,6.9226
2955,2011-10-28,6.9226
2956,2011-10-31,9.5587
2957,2011-11-01,20.1947
2958,2011-11-02,22.2217
2959,2011-11-03,14.834
2960,2011-11-04,14.834
2961,2011-11-07,7.0151
2962,2011-11-08,0.4981
2963,2011-11-09,9.9882
2964,2011-11-10,9.9882
2965,2011-11-11,0.2421
2966,2011-11-14,0.2421
2967,2011-11-15,4.3263
2968,2011-11-16,9.9166
2969,2011-11-17,18.2926
2970,2011-11-18,21.9832
2971,2011-11-21,25.0551
2972,2011-11-22,28.0377
2973,2011-11-23,30.1446
2974,2011-11-25,32.1205
2975,2011-11-28,25.5253
2976,2011-11-29,24.0049
2977,2011-11-30,12.8072
2978,2011-12-01,11.9287
2979,2011-12-02,12.5658
2980,2011-12-05,8.8366
2981,2011-12-06,7.3803
2982,2011-12-07,12.2364
2983,2011-12-08,12.2364
2984,2011-12-09,8.7891
2985,2011-12-12,12.7389
2986,2011-12-13,1.1072
2987,2011-12-14,2.7218
2988,2011-12-15,3.3371
2989,2011-12-16,2.9116
2990,2011-12-19,0.7902
2991,2011-12-20,0.7902
2992,2011-12-21,8.7094
2993,2011-12-22,8.7094
2994,2011-12-23,4.2248
2995,2011-12-27,1.7697
2996,2011-12-28,5.7429
2997,2011-12-29,5.7429
2998,2011-12-30,3.8269
2999,2012-01-03,15.5112
3000,2012-01-04,24.4985
3001,2012-01-05,28.5459
3002,2012-01-06,35.1035
3003,2012-01-09,35.1035
3004,2012-01-10,35.81
3005,2012-01-11,24.9306
3006,2012-01-12,25.591
3007,2012-01-13,29.3531
3008,2012-01-17,35.338
3009,2012-01-18,29.5612
3010,2012-01-19,30.1108
3011,2012-01-20,46.494
3012,2012-01-23,48.5375
3013,2012-01-24,43.8558
3014,2012-01-25,40.8325
3015,2012-01-26,41.4216
3016,2012-01-27,34.9177
3017,2012-01-30,25.9076
3018,2012-01-31,27.1132
3019,2012-02-01,32.1942
3020,2012-02-02,33.8582
3021,2012-02-03,36.9786
3022,2012-02-06,33.5191
3023,2012-02-07,37.2056
3024,2012-02-08,39.6643
3025,2012-02-09,41.3625
3026,2012-02-10,37.5994
3027,2012-02-13,37.5994
3028,2012-02-14,20.43
3029,2012-02-15,20.43
3030,2012-02-16,37.6663
3031,2012-02-17,37.6663
3032,2012-02-21,41.1949
3033,2012-02-22,42.0287
3034,2012-02-23,36.7791
3035,2012-02-24,36.7791
3036,2012-02-27,32.5567
3037,2012-02-28,38.6771
3038,2012-02-29,39.6161
3039,2012-03-01,44.5919
3040,2012-03-02,45.2012
3041,2012-03-05,33.4589
3042,2012-03-06,29.6823
3043,2012-03-07,29.6823
3044,2012-03-08,34.2792
3045,2012-03-09,34.2792
3046,2012-03-12,31.0069
3047,2012-03-13,38.7106
3048,2012-03-14,41.3821
3049,2012-03-15,42.2193
3050,2012-03-16,39.4245
3051,2012-03-19,27.8537
3052,2012-03-20,15.9847
3053,2012-03-21,15.9847
3054,2012-03-22,15.1183
3055,2012-03-23,13.0441
3056,2012-03-26,23.4186
3057,2012-03-27,25.1115
3058,2012-03-28,14.4581
3059,2012-03-29,8.2586
3060,2012-03-30,13.003
3061,2012-04-02,10.5413
3062,2012-04-03,2.9354
3063,2012-04-04,10.6731
3064,2012-04-05,10.6731
3065,2012-04-09,12.359
3066,2012-04-10,24.847
3067,2012-04-11,26.0065
3068,2012-04-12,12.6742
3069,2012-04-13,9.7968
3070,2012-04-16,9.0639
3071,2012-04-17,0.7042
3072,2012-04-18,2.7872
3073,2012-04-19,5.2122
3074,2012-04-20,25.2407
3075,2012-04-23,24.782
3076,2012-04-24,20.1494
3077,2012-04-25,20.1494
3078,2012-04-26,20.1494
3079,2012-04-27,19.1178
3080,2012-04-30,19.1178
3081,2012-05-01,23.2262
3082,2012-05-02,14.7713
3083,2012-05-03,13.9747
3084,2012-05-04,2.4225
3085,2012-05-07,9.3834
3086,2012-05-08,16.5453
3087,2012-05-09,17.743
3088,2012-05-10,13.1055
3089,2012-05-11,1.5796
3090,2012-05-14,2.5843
3091,2012-05-15,11.866
3092,2012-05-16,18.6895
3093,2012-05-17,19.1715
3094,2012-05-18,27.3332
3095,2012-05-21,28.8732
3096,2012-05-22,26.5631
3097,2012-05-23,37.7811
3098,2012-05-24,37.7811
3099,2012-05-25,36.173
3100,2012-05-29,26.8246
3101,2012-05-30,28.2646
3102,2012-05-31,30.8431
3103,2012-06-01,37.4204
3104,2012-06-04,38.8887
3105,2012-06-05,38.8887
3106,2012-06-06,22.442
3107,2012-06-07,14.8239
3108,2012-06-08,16.8052
3109,2012-06-11,20.5346
3110,2012-06-12,20.5346
3111,2012-06-13,16.9973
3112,2012-06-14,19.9982
3113,2012-06-15,5.3727
3114,2012-06-18,5.3727
3115,2012-06-19,14.6949
3116,2012-06-20,14.6949
3117,2012-06-21,3.0201
3118,2012-06-22,2.4524
3119,2012-06-25,5.0742
3120,2012-06-26,5.0742
3121,2012-06-27,0.4857
3122,2012-06-28,11.2996
3123,2012-06-29,0.6264
3124,2012-07-02,0.6264
3125,2012-07-03,3.142
3126,2012-07-05,3.5093
3127,2012-07-06,4.5844
3128,2012-07-09,7.6257
3129,2012-07-10,12.2991
3130,2012-07-11,18.7866
3131,2012-07-12,26.7443
3132,2012-07-13,20.1635
3133,2012-07-16,19.0788
3134,2012-07-17,12.0517
3135,2012-07-18,0.8512
3136,2012-07-19,5.0739
3137,2012-07-20,0.7153
3138,2012-07-23,16.0579
3139,2012-07-24,17.4777
3140,2012-07-25,19.05
3141,2012-07-26,15.761
3142,2012-07-27,9.2216
3143,2012-07-30,9.2216
3144,2012-07-31,11.2842
3145,2012-08-01,13.2004
3146,2012-08-02,16.9758
3147,2012-08-03,8.3943
3148,2012-08-06,5.0705
3149,2012-08-07,0.4914
3150,2012-08-08,1.762
3151,2012-08-09,5.1213
3152,2012-08-10,4.0806
3153,2012-08-13,2.1643
3154,2012-08-14,1.0325
3155,2012-08-15,1.0325
3156,2012-08-16,12.3402
3157,2012-08-17,12.3402
3158,2012-08-20,12.0911
3159,2012-08-21,14.2915
3160,2012-08-22,10.4553
3161,2012-08-23,0.982
3162,2012-08-24,6.0491
3163,2012-08-27,12.7894
3164,2012-08-28,11.0111
3165,2012-08-29,8.9447
3166,2012-08-30,3.3746
3167,2012-08-31,10.9953
3168,2012-09-04,5.2531
3169,2012-09-05,5.2531
3170,2012-09-06,21.4929
3171,2012-09-07,21.4929
3172,2012-09-10,15.6701
3173,2012-09-11,15.863
3174,2012-09-12,21.0
3175,2012-09-13,12.1876
3176,2012-09-14,13.5928
3177,2012-09-17,13.8002
3178,2012-09-18,13.5134
3179,2012-09-19,13.5134
3180,2012-09-20,19.9931
3181,2012-09-21,22.725
3182,2012-09-24,9.1453
3183,2012-09-25,1.7697
3184,2012-09-26,5.8817
3185,2012-09-27,9.2482
3186,2012-09-28,12.5413
3187,2012-10-01,19.1309
3188,2012-10-02,19.1309
3189,2012-10-03,16.1019
3190,2012-10-04,18.2888
3191,2012-10-05,11.5549
3192,2012-10-08,15.9069
3193,2012-10-09,23.6118
3194,2012-10-10,27.9325
3195,2012-10-11,29.3947
3196,2012-10-12,29.3947
3197,2012-10-15,16.3198
3198,2012-10-16,15.7045
3199,2012-10-17,20.7777
3200,2012-10-18,17.8561
3201,2012-10-19,32.3931
3202,2012-10-22,41.9296
3203,2012-10-23,42.8167
3204,2012-10-24,42.8167
3205,2012-10-25,42.9547
3206,2012-10-26,38.0473
3207,2012-10-31,21.1601
3208,2012-11-01,4.2551
3209,2012-11-02,0.2685
3210,2012-11-05,0.2685
3211,2012-11-06,9.7706
3212,2012-11-07,2.1734
3213,2012-11-08,6.9322
3214,2012-11-09,6.9322
3215,2012-11-12,17.5137
3216,2012-11-13,36.2385
3217,2012-11-14,36.2385
3218,2012-11-15,38.0528
3219,2012-11-16,41.0157
3220,2012-11-19,38.5687
3221,2012-11-20,38.6807
3222,2012-11-21,29.5647
3223,2012-11-23,16.3175
3224,2012-11-26,16.7629
3225,2012-11-27,18.7003
3226,2012-11-28,22.7411
3227,2012-11-29,22.7411
3228,2012-11-30,28.1182
3229,2012-12-03,29.3767
3230,2012-12-04,30.2339
3231,2012-12-05,22.4139
3232,2012-12-06,21.1378
3233,2012-12-07,25.0838
3234,2012-12-10,21.0974
3235,2012-12-11,8.4817
3236,2012-12-12,5.5869
3237,2012-12-13,8.1664
3238,2012-12-14,12.9791
3239,2012-12-17,10.8991
3240,2012-12-18,1.3129
3241,2012-12-19,0.8608
3242,2012-12-20,1.3668
3243,2012-12-21,4.6904
3244,2012-12-24,4.6904
3245,2012-12-26,11.313
3246,2012-12-27,14.0376
3247,2012-12-28,14.4631
3248,2012-12-31,18.295
3249,2013-01-02,5.4773
3250,2013-01-03,5.4773
3251,2013-01-04,4.0886
3252,2013-01-07,5.9674
3253,2013-01-08,9.6919
3254,2013-01-09,9.6919
3255,2013-01-10,15.2697
3256,2013-01-11,15.4732
3257,2013-01-14,11.2535
3258,2013-01-15,5.5683
3259,2013-01-16,5.5683
3260,2013-01-17,0.8479
3261,2013-01-18,0.3131
3262,2013-01-22,4.5745
3263,2013-01-23,9.2939
3264,2013-01-24,19.1863
3265,2013-01-25,22.4604
3266,2013-01-28,22.4604
3267,2013-01-29,17.1992
3268,2013-01-30,18.5799
3269,2013-01-31,7.2808
3270,2013-02-01,9.3024
3271,2013-02-04,5.3725
3272,2013-02-05,3.5635
3273,2013-02-06,0.2424
3274,2013-02-07,4.1688
3275,2013-02-08,5.1993
3276,2013-02-11,10.7443
3277,2013-02-12,12.7898
3278,2013-02-13,15.5897
3279,2013-02-14,15.2356
3280,2013-02-15,17.8831
3281,2013-02-19,15.0463
3282,2013-02-20,18.0895
3283,2013-02-21,2.0552
3284,2013-02-22,1.448
3285,2013-02-25,6.998
3286,2013-02-26,6.0367
3287,2013-02-27,16.5583
3288,2013-02-28,16.5583
3289,2013-03-01,9.1125
3290,2013-03-04,13.6018
3291,2013-03-05,22.8091
3292,2013-03-06,10.7086
3293,2013-03-07,11.9107
3294,2013-03-08,13.1417
3295,2013-03-11,4.2479
3296,2013-03-12,3.3631
3297,2013-03-13,5.3364
3298,2013-03-14,9.2382
3299,2013-03-15,9.2382
3300,2013-03-18,3.4985
3301,2013-03-19,3.4985
3302,2013-03-20,11.6664
3303,2013-03-21,7.0732
3304,2013-03-22,7.0732
3305,2013-03-25,2.0637
3306,2013-03-26,2.0637
3307,2013-03-27,5.729
3308,2013-03-28,12.7658
3309,2013-04-01,12.7658
3310,2013-04-02,18.7076
3311,2013-04-03,21.6637
3312,2013-04-04,10.2676
3313,2013-04-05,15.5126
3314,2013-04-08,15.5126
3315,2013-04-09,40.2225
3316,2013-04-10,47.7145
3317,2013-04-11,22.4442
3318,2013-04-12,20.5211
3319,2013-04-15,16.3976
3320,2013-04-16,19.4904
3321,2013-04-17,16.79
3322,2013-04-18,13.9369
3323,2013-04-19,34.998
3324,2013-04-22,45.4762
3325,2013-04-23,45.4762
3326,2013-04-24,54.3643
3327,2013-04-25,60.4549
3328,2013-04-26,58.2796
3329,2013-04-29,62.4476
3330,2013-04-30,64.7263
3331,2013-05-01,64.7263
3332,2013-05-02,59.4894
3333,2013-05-03,61.6295
3334,2013-05-06,63.8683
3335,2013-05-07,63.6107
3336,2013-05-08,49.055
3337,2013-05-09,47.6489
3338,2013-05-10,41.3333
3339,2013-05-13,44.5686
3340,2013-05-14,48.498
3341,2013-05-15,51.414
3342,2013-05-16,53.2948
3343,2013-05-17,58.2003
3344,2013-05-20,59.5962
3345,2013-05-21,60.6865
3346,2013-05-22,51.9339
3347,2013-05-23,41.5624
3348,2013-05-24,41.5624
3349,2013-05-28,49.0956
3350,2013-05-29,49.0956
3351,2013-05-30,50.8883
3352,2013-05-31,51.1246
3353,2013-06-03,53.8517
3354,2013-06-04,54.6882
3355,2013-06-05,46.0502
3356,2013-06-06,48.0213
3357,2013-06-07,53.4712
3358,2013-06-10,53.4712
3359,2013-06-11,42.1343
3360,2013-06-12,43.0014
3361,2013-06-13,36.7689
3362,2013-06-14,29.028
3363,2013-06-17,34.4272
3364,2013-06-18,34.5387
3365,2013-06-19,27.5708
3366,2013-06-20,4.7321
3367,2013-06-21,0.2009
3368,2013-06-24,7.1093
3369,2013-06-25,4.2604
3370,2013-06-26,2.6635
3371,2013-06-27,2.0729
3372,2013-06-28,0.5041
3373,2013-07-01,2.7272
3374,2013-07-02,8.1523
3375,2013-07-03,8.589
3376,2013-07-05,8.8779
3377,2013-07-08,2.5917
3378,2013-07-09,2.4138
3379,2013-07-10,1.3656
3380,2013-07-11,16.2399
3381,2013-07-12,16.2399
3382,2013-07-15,22.8222
3383,2013-07-16,25.4634
3384,2013-07-17,16.0986
3385,2013-07-18,11.0847
3386,2013-07-19,34.9299
3387,2013-07-22,34.9299
3388,2013-07-23,34.489
3389,2013-07-24,32.2151
3390,2013-07-25,36.9991
3391,2013-07-26,37.3265
3392,2013-07-29,37.3265
3393,2013-07-30,28.7594
3394,2013-07-31,28.7594
3395,2013-08-01,29.7861
3396,2013-08-02,30.1234
3397,2013-08-05,28.2703
3398,2013-08-06,30.9612
3399,2013-08-07,22.9326
3400,2013-08-08,7.3112
3401,2013-08-09,7.3112
3402,2013-08-12,6.2318
3403,2013-08-13,9.6484
3404,2013-08-14,2.4713
3405,2013-08-15,8.7954
3406,2013-08-16,8.7954
3407,2013-08-19,12.275
3408,2013-08-20,12.4007
3409,2013-08-21,10.5671
3410,2013-08-22,2.8597
3411,2013-08-23,27.2702
3412,2013-08-26,27.2702
3413,2013-08-27,15.1355
3414,2013-08-28,13.199
3415,2013-08-29,10.5884
3416,2013-08-30,10.5884
3417,2013-09-03,10.0895
3418,2013-09-04,11.825
3419,2013-09-05,13.3893
3420,2013-09-06,13.3893
3421,2013-09-09,8.0781
3422,2013-09-10,0.5199
3423,2013-09-11,5.5227
3424,2013-09-12,5.5227
3425,2013-09-13,8.845
3426,2013-09-16,13.5877
3427,2013-09-17,13.5877
3428,2013-09-18,12.5316
3429,2013-09-19,15.8268
3430,2013-09-20,6.2696
3431,2013-09-23,3.6468
3432,2013-09-24,1.2087
3433,2013-09-25,1.2087
3434,2013-09-26,1.7068
3435,2013-09-27,11.7428
3436,2013-09-30,9.0853
3437,2013-10-01,12.9317
3438,2013-10-02,18.0417
3439,2013-10-03,18.0417
3440,2013-10-04,18.0417
3441,2013-10-07,10.4792
3442,2013-10-08,3.8116
3443,2013-10-09,4.1147
3444,2013-10-10,12.0325
3445,2013-10-11,15.4349
3446,2013-10-14,20.1181
3447,2013-10-15,25.9905
3448,2013-10-16,25.9905
3449,2013-10-17,22.133
3450,2013-10-18,21.3099
3451,2013-10-21,24.1354
3452,2013-10-22,15.9934
3453,2013-10-23,0.8843
3454,2013-10-24,0.788
3455,2013-10-25,26.2938
3456,2013-10-28,23.1137
3457,2013-10-29,22.9508
3458,2013-10-30,23.6949
3459,2013-10-31,22.099
3460,2013-11-01,22.099
3461,2013-11-04,25.5295
3462,2013-11-05,33.3111
3463,2013-11-06,45.6718
3464,2013-11-07,45.6718
3465,2013-11-08,43.9102
3466,2013-11-11,43.9102
3467,2013-11-12,40.6642
3468,2013-11-13,45.3905
3469,2013-11-14,45.3905
3470,2013-11-15,45.3905
3471,2013-11-18,31.3516
3472,2013-11-19,23.6194
3473,2013-11-20,25.6914
3474,2013-11-21,27.0796
3475,2013-11-22,28.8291
3476,2013-11-25,31.9236
3477,2013-11-26,27.1806
3478,2013-11-27,28.533
3479,2013-11-29,34.6848
3480,2013-12-02,39.7334
3481,2013-12-03,39.7334
3482,2013-12-04,44.4879
3483,2013-12-05,24.6331
3484,2013-12-06,24.6331
3485,2013-12-09,28.3471
3486,2013-12-10,21.4562
3487,2013-12-11,10.2416
3488,2013-12-12,6.7821
3489,2013-12-13,1.8626
3490,2013-12-16,3.043
3491,2013-12-17,6.0983
3492,2013-12-18,16.8849
3493,2013-12-19,16.8849
3494,2013-12-20,10.2555
3495,2013-12-23,10.2555
3496,2013-12-24,5.3759
3497,2013-12-26,0.0491
3498,2013-12-27,2.0679
3499,2013-12-30,2.4354
3500,2013-12-31,0.9787
3501,2014-01-02,1.0521
3502,2014-01-03,9.2611
3503,2014-01-06,16.4146
3504,2014-01-07,16.4146
3505,2014-01-08,24.8543
3506,2014-01-09,27.069
3507,2014-01-10,22.0216
3508,2014-01-13,32.7934
3509,2014-01-14,34.8528
3510,2014-01-15,17.5947
3511,2014-01-16,14.0492
3512,2014-01-17,16.0784
3513,2014-01-21,17.2355
3514,2014-01-22,21.1756
3515,2014-01-23,24.0013
3516,2014-01-24,0.5713
3517,2014-01-27,7.6831
3518,2014-01-28,10.501
3519,2014-01-29,3.4215
3520,2014-01-30,3.4215
3521,2014-01-31,9.7798
3522,2014-02-03,7.9135
3523,2014-02-04,5.3043
3524,2014-02-05,0.9952
3525,2014-02-06,2.4961
3526,2014-02-07,2.3217
3527,2014-02-10,5.2182
3528,2014-02-11,11.2841
3529,2014-02-12,15.492
3530,2014-02-13,18.5999
3531,2014-02-14,18.5999
3532,2014-02-18,18.5999
3533,2014-02-19,14.8116
3534,2014-02-20,16.4962
3535,2014-02-21,22.9144
3536,2014-02-24,16.624
3537,2014-02-25,13.0093
3538,2014-02-26,9.9875
3539,2014-02-27,12.3016
3540,2014-02-28,20.4793
3541,2014-03-03,14.0939
3542,2014-03-04,18.9627
3543,2014-03-05,16.19
3544,2014-03-06,15.3812
3545,2014-03-07,11.3035
3546,2014-03-10,11.3035
3547,2014-03-11,14.9664
3548,2014-03-12,18.199
3549,2014-03-13,14.7861
3550,2014-03-14,11.6885
3551,2014-03-17,16.4989
3552,2014-03-18,36.2913
3553,2014-03-19,36.2913
3554,2014-03-20,46.63
3555,2014-03-21,48.9395
3556,2014-03-24,45.5226
3557,2014-03-25,48.4286
3558,2014-03-26,40.3264
3559,2014-03-27,34.7337
3560,2014-03-28,41.0583
3561,2014-03-31,47.9627
3562,2014-04-01,48.6219
3563,2014-04-02,49.1493
3564,2014-04-03,39.2616
3565,2014-04-04,19.8135
3566,2014-04-07,19.8135
3567,2014-04-08,11.1347
3568,2014-04-09,18.2881
3569,2014-04-10,6.7613
3570,2014-04-11,5.5282
3571,2014-04-14,4.1215
3572,2014-04-15,10.9905
3573,2014-04-16,16.2175
3574,2014-04-17,10.2985
3575,2014-04-21,10.2985
3576,2014-04-22,10.2985
3577,2014-04-23,4.6338
3578,2014-04-24,2.0291
3579,2014-04-25,11.6933
3580,2014-04-28,18.9259
3581,2014-04-29,18.9259
3582,2014-04-30,15.1551
3583,2014-05-01,11.4392
3584,2014-05-02,6.6612
3585,2014-05-05,1.0024
3586,2014-05-06,4.1991
3587,2014-05-07,10.3112
3588,2014-05-08,4.1137
3589,2014-05-09,4.1137
3590,2014-05-12,1.3631
3591,2014-05-13,6.0164
3592,2014-05-14,6.0164
3593,2014-05-15,2.8043
3594,2014-05-16,6.4458
3595,2014-05-19,6.4458
3596,2014-05-20,4.2813
3597,2014-05-21,2.8255
3598,2014-05-22,2.8255
3599,2014-05-23,3.1821
3600,2014-05-27,0.4706
3601,2014-05-28,0.4706
3602,2014-05-29,2.742
3603,2014-05-30,13.9635
3604,2014-06-02,15.9395
3605,2014-06-03,6.6964
3606,2014-06-04,0.8501
3607,2014-06-05,13.6553
3608,2014-06-06,19.3446
3609,2014-06-09,15.0623
3610,2014-06-10,11.9862
3611,2014-06-11,10.1457
3612,2014-06-12,1.3768
3613,2014-06-13,12.0104
3614,2014-06-16,12.6616
3615,2014-06-17,0.4072
3616,2014-06-18,0.4072
3617,2014-06-19,0.9154
3618,2014-06-20,1.9684
3619,2014-06-23,4.9803
3620,2014-06-24,2.4467
3621,2014-06-25,4.4996
3622,2014-06-26,3.872
3623,2014-06-27,10.4741
3624,2014-06-30,10.4741
3625,2014-07-01,10.2344
3626,2014-07-02,6.3485
3627,2014-07-03,8.2633
3628,2014-07-07,11.0291
3629,2014-07-08,8.3832
3630,2014-07-09,6.2509
3631,2014-07-10,5.4922
3632,2014-07-11,3.2401
3633,2014-07-14,5.2743
3634,2014-07-15,5.729
3635,2014-07-16,35.6435
3636,2014-07-17,48.6851
3637,2014-07-18,48.6851
3638,2014-07-21,51.1902
3639,2014-07-22,51.1902
3640,2014-07-23,53.5459
3641,2014-07-24,46.1224
3642,2014-07-25,45.6283
3643,2014-07-28,36.6315
3644,2014-07-29,30.0051
3645,2014-07-30,22.4601
3646,2014-07-31,18.13
3647,2014-08-01,8.8682
3648,2014-08-04,12.1897
3649,2014-08-05,12.1897
3650,2014-08-06,0.7258
3651,2014-08-07,5.3248
3652,2014-08-08,5.3248
3653,2014-08-11,7.6113
3654,2014-08-12,9.9844
3655,2014-08-13,19.1922
3656,2014-08-14,22.5424
3657,2014-08-15,28.8086
3658,2014-08-18,31.4349
3659,2014-08-19,34.1695
3660,2014-08-20,34.8827
3661,2014-08-21,33.1117
3662,2014-08-22,35.8961
3663,2014-08-25,35.0889
3664,2014-08-26,32.331
3665,2014-08-27,27.4027
3666,2014-08-28,23.3723
3667,2014-08-29,30.4725
3668,2014-09-02,30.7661
3669,2014-09-03,22.0836
3670,2014-09-04,24.7145
3671,2014-09-05,34.3411
3672,2014-09-08,44.2351
3673,2014-09-09,45.9116
3674,2014-09-10,42.2056
3675,2014-09-11,42.8603
3676,2014-09-12,43.0865
3677,2014-09-15,29.5854
3678,2014-09-16,31.4907
3679,2014-09-17,29.905
3680,2014-09-18,31.9215
3681,2014-09-19,41.3146
3682,2014-09-22,41.3146
3683,2014-09-23,27.8444
3684,2014-09-24,29.6439
3685,2014-09-25,22.0065
3686,2014-09-26,15.7546
3687,2014-09-29,15.7546
3688,2014-09-30,15.7546
3689,2014-10-01,11.6758
3690,2014-10-02,6.7561
3691,2014-10-03,10.792
3692,2014-10-06,10.792
3693,2014-10-07,1.0673
3694,2014-10-08,16.9113
3695,2014-10-09,16.9113
3696,2014-10-10,14.5085
3697,2014-10-13,20.3024
3698,2014-10-14,20.3024
3699,2014-10-15,35.6416
3700,2014-10-16,35.6416
3701,2014-10-17,20.5822
3702,2014-10-20,17.2955
3703,2014-10-21,5.0221
3704,2014-10-22,3.7223
3705,2014-10-23,1.3507
3706,2014-10-24,17.7757
3707,2014-10-27,17.7757
3708,2014-10-28,21.7446
3709,2014-10-29,23.6834
3710,2014-10-30,15.1264
3711,2014-10-31,21.6345
3712,2014-11-03,26.1293
3713,2014-11-04,28.5077
3714,2014-11-05,30.0014
3715,2014-11-06,37.7345
3716,2014-11-07,38.1837
3717,2014-11-10,39.9327
3718,2014-11-11,39.9327
3719,2014-11-12,37.5885
3720,2014-11-13,43.3794
3721,2014-11-14,46.2744
3722,2014-11-17,41.5141
3723,2014-11-18,33.4671
3724,2014-11-19,20.8122
3725,2014-11-20,19.8799
3726,2014-11-21,23.5047
3727,2014-11-24,20.5522
3728,2014-11-25,20.5522
3729,2014-11-26,17.6098
3730,2014-11-28,20.0857
3731,2014-12-01,26.702
3732,2014-12-02,29.5362
3733,2014-12-03,22.2563
3734,2014-12-04,28.2721
3735,2014-12-05,28.2721
3736,2014-12-08,12.2089
3737,2014-12-09,6.2898
3738,2014-12-10,1.3069
3739,2014-12-11,2.408
3740,2014-12-12,2.2579
3741,2014-12-15,0.3989
3742,2014-12-16,18.1385
3743,2014-12-17,20.6368
3744,2014-12-18,1.1165
3745,2014-12-19,7.5768
3746,2014-12-22,7.7955
3747,2014-12-23,14.9931
3748,2014-12-24,14.3025
3749,2014-12-26,10.6646
3750,2014-12-29,3.2168
3751,2014-12-30,1.9907
3752,2014-12-31,6.5968
3753,2015-01-02,6.5968
3754,2015-01-05,10.0786
3755,2015-01-06,17.9602
3756,2015-01-07,18.4898
3757,2015-01-08,0.8165
3758,2015-01-09,0.0365
3759,2015-01-12,6.3857
3760,2015-01-13,1.6777
3761,2015-01-14,6.8385
3762,2015-01-15,9.232
3763,2015-01-16,11.9533
3764,2015-01-20,6.7591
3765,2015-01-21,7.8538
3766,2015-01-22,5.1105
3767,2015-01-23,8.0908
3768,2015-01-26,0.7728
3769,2015-01-27,33.9676
3770,2015-01-28,39.0246
3771,2015-01-29,40.8902
3772,2015-01-30,43.0707
3773,2015-02-02,43.6673
3774,2015-02-03,36.634
3775,2015-02-04,33.2019
3776,2015-02-05,28.0042
3777,2015-02-06,26.196
3778,2015-02-09,26.196
3779,2015-02-10,26.196
3780,2015-02-11,26.196
3781,2015-02-12,20.0868
3782,2015-02-13,10.1375
3783,2015-02-17,8.5596
3784,2015-02-18,8.5596
3785,2015-02-19,12.2047
3786,2015-02-20,7.5116
3787,2015-02-23,3.5171
3788,2015-02-24,2.1001
3789,2015-02-25,3.6151
3790,2015-02-26,1.6827
3791,2015-02-27,4.7545
3792,2015-03-02,6.2295
3793,2015-03-03,12.2135
3794,2015-03-04,14.8255
3795,2015-03-05,15.581
3796,2015-03-06,23.551
3797,2015-03-09,23.2767
3798,2015-03-10,25.1426
3799,2015-03-11,27.3511
3800,2015-03-12,37.3815
3801,2015-03-13,39.62
3802,2015-03-16,36.1364
3803,2015-03-17,32.2543
3804,2015-03-18,14.2106
3805,2015-03-19,14.2106
3806,2015-03-20,7.852
3807,2015-03-23,5.4746
