,date,CMO
3702,2014-10-20,-10.957
3703,2014-10-21,-1.9973
3704,2014-10-22,-6.941
3705,2014-10-23,-0.1351
3706,2014-10-24,10.2883
3707,2014-10-27,7.9441
3708,2014-10-28,13.0717
3709,2014-10-29,14.1992
3710,2014-10-30,7.7486
3711,2014-10-31,15.6661
3712,2014-11-03,19.6196
3713,2014-11-04,20.6584
3714,2014-11-05,22.9952
3715,2014-11-06,29.3403
3716,2014-11-07,29.0737
3717,2014-11-10,30.6533
3718,2014-11-11,30.3623
3719,2014-11-12,29.001
3720,2014-11-13,35.5356
3721,2014-11-14,35.0627
3722,2014-11-17,33.107
3723,2014-11-18,21.9539
3724,2014-11-19,14.6506
3725,2014-11-20,19.3439
3726,2014-11-21,9.8098
3727,2014-11-24,5.0258
3728,2014-11-25,3.5645
3729,2014-11-26,6.7512
3730,2014-11-28,7.4412
3731,2014-12-01,16.2469
3732,2014-12-02,13.992
3733,2014-12-03,8.7197
3734,2014-12-04,16.8191
3735,2014-12-05,11.0853
3736,2014-12-08,1.9892
3737,2014-12-09,0.7318
3738,2014-12-10,-7.1841
3739,2014-12-11,-3.8235
3740,2014-12-12,-6.3421
3741,2014-12-15,-9.5166
3742,2014-12-16,-24.1172
3743,2014-12-17,-16.5155
3744,2014-12-18,2.73
3745,2014-12-19,4.0422
3746,2014-12-22,7.0589
3747,2014-12-23,11.367
3748,2014-12-24,7.8947
3749,2014-12-26,5.0044
3750,2014-12-29,0.3256
3751,2014-12-30,-4.1691
3752,2014-12-31,-9.8074
3753,2015-01-02,-6.2293
3754,2015-01-05,-10.5353
3755,2015-01-06,-16.7775
3756,2015-01-07,-9.8454
3757,2015-01-08,4.1924
3758,2015-01-09,0.2269
3759,2015-01-12,-5.3653
3760,2015-01-13,-7.6184
3761,2015-01-14,-11.2497
3762,2015-01-15,-15.4061
3763,2015-01-16,-6.9687
3764,2015-01-20,-5.3683
3765,2015-01-21,-9.8186
3766,2015-01-22,2.595
3767,2015-01-23,3.0716
3768,2015-01-26,1.2977
3769,2015-01-27,-30.7856
3770,2015-01-28,-37.794
3771,2015-01-29,-30.0611
3772,2015-01-30,-37.3299
3773,2015-02-02,-29.5814
3774,2015-02-03,-26.842
3775,2015-02-04,-24.7597
3776,2015-02-05,-19.5108
3777,2015-02-06,-19.7439
3778,2015-02-09,-20.0485
3779,2015-02-10,-17.7896
3780,2015-02-11,-19.2556
3781,2015-02-12,-12.4438
3782,2015-02-13,-5.4767
3783,2015-02-17,-7.7145
3784,2015-02-18,-8.1094
3785,2015-02-19,-8.357
3786,2015-02-20,-4.8379
3787,2015-02-23,-1.9418
3788,2015-02-24,-2.5184
3789,2015-02-25,-3.5136
3790,2015-02-26,-2.7955
3791,2015-02-27,-4.9837
3792,2015-03-02,-4.6209
3793,2015-03-03,-11.0892
3794,2015-03-04,-13.4073
3795,2015-03-05,-12.6516
3796,2015-03-06,-20.2774
3797,2015-03-09,-13.4649
3798,2015-03-10,-21.3155
3799,2015-03-11,-21.771
3800,2015-03-12,-29.9653
3801,2015-03-13,-24.8049
3802,2015-03-16,-22.2502
3803,2015-03-17,-20.3059
3804,2015-03-18,-9.3866
3805,2015-03-19,-11.6412
3806,2015-03-20,-4.0959
3807,2015-03-23,-4.3818
3808,2015-03-24,-3.7957
3809,2015-03-25,-19.0975
3810,2015-03-26,-21.3827
3811,2015-03-27,-23.5645
3812,2015-03-30,-23.6574
3813,2015-03-31,-26.5251
3814,2015-04-01,-25.4678
3815,2015-04-02,-29.5664
3816,2015-04-06,-10.8408
3817,2015-04-07,-11.0026
3818,2015-04-08,-12.2323
3819,2015-04-09,-11.3489
3820,2015-04-10,-7.7772
3821,2015-04-13,-7.1741
3822,2015-04-14,-8.6538
3823,2015-04-15,0.5265
3824,2015-04-16,-0.858
3825,2015-04-17,-8.4708
3826,2015-04-20,8.9489
3827,2015-04-21,5.2258
3828,2015-04-22,9.4482
3829,2015-04-23,13.5599
3830,2015-04-24,46.3075
3831,2015-04-27,47.0533
3832,2015-04-28,51.9889
3833,2015-04-29,50.7399
3834,2015-04-30,45.1873
3835,2015-05-01,45.2631
3836,2015-05-04,39.6393
3837,2015-05-05,31.3825
3838,2015-05-06,16.4352
3839,2015-05-07,19.5025
3840,2015-05-08,26.5932
3841,2015-05-11,22.4831
3842,2015-05-12,22.2632
3843,2015-05-13,24.2322
3844,2015-05-14,31.504
3845,2015-05-15,26.5421
3846,2015-05-18,23.2592
3847,2015-05-19,18.3816
3848,2015-05-20,18.3816
3849,2015-05-21,16.4812
3850,2015-05-22,10.4172
3851,2015-05-26,6.924
3852,2015-05-27,16.1153
3853,2015-05-28,14.2524
3854,2015-05-29,7.5543
3855,2015-06-01,10.9987
3856,2015-06-02,7.4674
3857,2015-06-03,6.6609
3858,2015-06-04,1.0716
3859,2015-06-05,-1.3711
3860,2015-06-08,-5.8354
3861,2015-06-09,-6.7028
3862,2015-06-10,4.4183
3863,2015-06-11,2.4283
3864,2015-06-12,-2.954
3865,2015-06-15,-8.2962
3866,2015-06-16,-3.9753
3867,2015-06-17,-2.2813
3868,2015-06-18,6.3254
3869,2015-06-19,-0.9288
3870,2015-06-22,0.5685
3871,2015-06-23,-3.1542
3872,2015-06-24,-6.2921
3873,2015-06-25,-6.0947
3874,2015-06-26,-10.6361
3875,2015-06-29,-19.9371
3876,2015-06-30,-22.0482
3877,2015-07-01,-17.6689
3878,2015-07-02,-18.1405
3879,2015-07-06,-18.2501
3880,2015-07-07,-19.2735
3881,2015-07-08,-19.9766
3882,2015-07-09,-15.0544
3883,2015-07-10,-13.4792
3884,2015-07-13,1.2295
3885,2015-07-14,2.3753
3886,2015-07-15,4.4178
3887,2015-07-16,16.2719
3888,2015-07-17,15.6012
3889,2015-07-20,19.2775
3890,2015-07-21,23.4873
3891,2015-07-22,-2.4072
3892,2015-07-23,4.4983
3893,2015-07-24,2.332
3894,2015-07-27,-4.8725
3895,2015-07-28,-4.9919
3896,2015-07-29,6.7113
3897,2015-07-30,13.0475
3898,2015-07-31,10.6343
3899,2015-08-03,11.8449
3900,2015-08-04,19.4655
3901,2015-08-05,19.8651
3902,2015-08-06,6.5147
3903,2015-08-07,7.8649
3904,2015-08-10,14.2731
3905,2015-08-11,2.5641
3906,2015-08-12,6.1933
3907,2015-08-13,6.0673
3908,2015-08-14,9.132
3909,2015-08-17,12.686
3910,2015-08-18,11.9658
3911,2015-08-19,2.833
3912,2015-08-20,-8.4779
3913,2015-08-21,-30.4363
3914,2015-08-24,-38.7395
3915,2015-08-25,-44.7792
3916,2015-08-26,-21.4469
3917,2015-08-27,-11.4067
3918,2015-08-28,-11.1629
3919,2015-08-31,-13.875
3920,2015-09-01,-24.0018
3921,2015-09-02,-11.5002
3922,2015-09-03,-10.4348
3923,2015-09-04,-15.8176
3924,2015-09-08,-6.1588
3925,2015-09-09,-11.1552
3926,2015-09-10,-9.5086
3927,2015-09-11,-8.0534
3928,2015-09-14,-10.9383
3929,2015-09-15,-3.6266
3930,2015-09-16,-1.2356
3931,2015-09-17,-1.609
3932,2015-09-18,-7.2906
3933,2015-09-21,-2.2076
3934,2015-09-22,-3.8066
3935,2015-09-23,-4.0426
3936,2015-09-24,-3.6856
3937,2015-09-25,-3.4055
3938,2015-09-28,-9.011
3939,2015-09-29,-7.4957
3940,2015-09-30,0.466
3941,2015-10-01,3.6716
3942,2015-10-02,11.8666
3943,2015-10-05,19.797
3944,2015-10-06,20.6479
3945,2015-10-07,21.0154
3946,2015-10-08,25.723
3947,2015-10-09,21.7283
3948,2015-10-12,20.4252
3949,2015-10-13,19.0833
3950,2015-10-14,16.4751
3951,2015-10-15,19.3953
3952,2015-10-16,23.6526
3953,2015-10-19,24.5751
3954,2015-10-20,25.861
3955,2015-10-21,17.8258
3956,2015-10-22,25.1503
3957,2015-10-23,51.62
3958,2015-10-26,56.2622
3959,2015-10-27,50.1097
3960,2015-10-28,51.1579
3961,2015-10-29,44.333
3962,2015-10-30,36.7835
3963,2015-11-02,39.5568
3964,2015-11-03,43.513
3965,2015-11-04,44.5623
3966,2015-11-05,44.3365
3967,2015-11-06,46.7025
3968,2015-11-09,38.012
3969,2015-11-10,31.0243
3970,2015-11-11,31.8071
3971,2015-11-12,28.1972
3972,2015-11-13,23.0379
3973,2015-11-16,28.8467
3974,2015-11-17,20.611
3975,2015-11-18,26.1138
3976,2015-11-19,26.6611
3977,2015-11-20,28.2157
3978,2015-11-23,28.2157
3979,2015-11-24,28.6181
3980,2015-11-25,21.9045
3981,2015-11-27,23.7012
3982,2015-11-30,26.8033
3983,2015-12-01,32.7637
3984,2015-12-02,32.6331
3985,2015-12-03,20.0685
3986,2015-12-04,31.614
3987,2015-12-07,30.4541
3988,2015-12-08,30.2125
3989,2015-12-09,20.6842
3990,2015-12-10,22.8128
3991,2015-12-11,9.8634
3992,2015-12-14,17.9879
3993,2015-12-15,18.418
3994,2015-12-16,24.8474
3995,2015-12-17,20.2356
3996,2015-12-18,5.2877
3997,2015-12-21,10.5093
3998,2015-12-22,14.2077
3999,2015-12-23,17.4535
4000,2015-12-24,15.9794
4001,2015-12-28,18.0015
4002,2015-12-29,22.2236
4003,2015-12-30,19.63
4004,2015-12-31,11.0515
4005,2016-01-04,4.5838
4006,2016-01-05,6.687
4007,2016-01-06,-2.3735
4008,2016-01-07,-16.4203
4009,2016-01-08,-14.9388
4010,2016-01-11,-15.1519
4011,2016-01-12,-10.4897
4012,2016-01-13,-18.717
4013,2016-01-14,-5.5487
4014,2016-01-15,-19.1611
4015,2016-01-19,-21.5742
4016,2016-01-20,-19.5646
4017,2016-01-21,-21.4078
4018,2016-01-22,-6.4203
4019,2016-01-25,-9.6631
4020,2016-01-26,-6.705
4021,2016-01-27,-12.8886
4022,2016-01-28,-6.3659
4023,2016-01-29,12.8909
4024,2016-02-01,10.26
4025,2016-02-02,-0.7016
4026,2016-02-03,-5.5566
4027,2016-02-04,-6.4734
4028,2016-02-05,-16.3086
4029,2016-02-08,-19.9217
4030,2016-02-09,-20.5475
4031,2016-02-10,-17.3541
4032,2016-02-11,-17.4612
4033,2016-02-12,-11.3144
4034,2016-02-16,-7.0203
4035,2016-02-17,1.9543
4036,2016-02-18,0.4214
4037,2016-02-19,-2.072
4038,2016-02-22,3.5809
4039,2016-02-23,-6.1127
4040,2016-02-24,-4.848
4041,2016-02-25,0.2947
4042,2016-02-26,-5.0075
4043,2016-02-29,-7.7039
4044,2016-03-01,3.9166
4045,2016-03-02,6.2344
4046,2016-03-03,2.033
4047,2016-03-04,-0.1831
4048,2016-03-07,-6.8392
4049,2016-03-08,-2.3835
4050,2016-03-09,5.5728
4051,2016-03-10,0.135
4052,2016-03-11,6.6685
4053,2016-03-14,7.2944
4054,2016-03-15,9.964
4055,2016-03-16,14.6455
4056,2016-03-17,16.5095
4057,2016-03-18,7.2083
4058,2016-03-21,9.6104
4059,2016-03-22,10.987
4060,2016-03-23,10.1461
4061,2016-03-24,11.8337
4062,2016-03-28,5.9844
4063,2016-03-29,14.2305
4064,2016-03-30,16.4716
4065,2016-03-31,17.6704
4066,2016-04-01,19.9545
4067,2016-04-04,18.5292
4068,2016-04-05,9.9806
4069,2016-04-06,14.1746
4070,2016-04-07,7.936
4071,2016-04-08,7.5611
4072,2016-04-11,6.4902
4073,2016-04-12,9.4241
4074,2016-04-13,15.1907
4075,2016-04-14,15.2718
4076,2016-04-15,17.6755
4077,2016-04-18,24.0135
4078,2016-04-19,23.151
4079,2016-04-20,13.643
4080,2016-04-21,15.2782
4081,2016-04-22,-18.7972
4082,2016-04-25,-15.824
4083,2016-04-26,-20.0978
4084,2016-04-27,-23.1624
4085,2016-04-28,-29.115
4086,2016-04-29,-29.2813
4087,2016-05-02,-21.8561
4088,2016-05-03,-26.8186
4089,2016-05-04,-25.9059
4090,2016-05-05,-25.1685
4091,2016-05-06,-20.3966
4092,2016-05-09,-22.6052
4093,2016-05-10,-12.823
4094,2016-05-11,-12.5245
4095,2016-05-12,-7.9171
4096,2016-05-13,-11.4834
4097,2016-05-16,-4.0825
4098,2016-05-17,-14.5873
4099,2016-05-18,-11.6617
4100,2016-05-19,-15.3764
4101,2016-05-20,-12.3321
4102,2016-05-23,-16.8728
4103,2016-05-24,-2.1478
4104,2016-05-25,2.2563
4105,2016-05-26,0.2812
4106,2016-05-27,3.9328
4107,2016-05-31,9.4523
4108,2016-06-01,8.0113
4109,2016-06-02,4.4412
4110,2016-06-03,-1.9225
4111,2016-06-06,1.2
4112,2016-06-07,0.9129
4113,2016-06-08,0.3136
4114,2016-06-09,-3.8914
4115,2016-06-10,-5.2845
4116,2016-06-13,-17.3542
4117,2016-06-14,-19.8417
4118,2016-06-15,-20.9724
4119,2016-06-16,-12.6118
4120,2016-06-17,-14.911
4121,2016-06-20,-15.4513
4122,2016-06-21,-2.6432
4123,2016-06-22,-4.6319
4124,2016-06-23,4.7859
4125,2016-06-24,-13.7003
4126,2016-06-27,-23.2886
4127,2016-06-28,-13.6957
4128,2016-06-29,-4.3845
4129,2016-06-30,0.5268
4130,2016-07-01,0.4479
4131,2016-07-05,0.5301
4132,2016-07-06,2.3141
4133,2016-07-07,2.3141
4134,2016-07-08,10.1377
4135,2016-07-11,12.4639
4136,2016-07-12,17.2827
4137,2016-07-13,19.5387
4138,2016-07-14,21.2716
4139,2016-07-15,20.7953
4140,2016-07-18,22.8678
4141,2016-07-19,12.4992
4142,2016-07-20,32.061
4143,2016-07-21,30.8597
4144,2016-07-22,35.2026
4145,2016-07-25,36.0808
4146,2016-07-26,36.2513
4147,2016-07-27,29.3499
4148,2016-07-28,29.4818
4149,2016-07-29,32.5953
4150,2016-08-01,31.297
4151,2016-08-02,31.297
4152,2016-08-03,34.086
4153,2016-08-04,36.9859
4154,2016-08-05,40.7121
4155,2016-08-08,41.3525
4156,2016-08-09,42.2715
4157,2016-08-10,39.317
4158,2016-08-11,41.3126
4159,2016-08-12,35.2912
4160,2016-08-15,36.7106
4161,2016-08-16,25.7427
4162,2016-08-17,26.8331
4163,2016-08-18,27.2081
4164,2016-08-19,27.404
4165,2016-08-22,27.9144
4166,2016-08-23,30.1877
4167,2016-08-24,30.8141
4168,2016-08-25,33.1298
4169,2016-08-26,30.2104
4170,2016-08-29,31.0067
4171,2016-08-30,26.4505
4172,2016-08-31,17.6327
4173,2016-09-01,19.4209
4174,2016-09-02,20.5384
4175,2016-09-06,19.233
4176,2016-09-07,19.993
4177,2016-09-08,14.7636
4178,2016-09-09,-7.6969
4179,2016-09-12,5.6816
4180,2016-09-13,-2.2324
4181,2016-09-14,-6.0767
4182,2016-09-15,7.1591
4183,2016-09-16,7.9392
4184,2016-09-19,3.0769
4185,2016-09-20,1.276
4186,2016-09-21,13.8228
4187,2016-09-22,14.5448
4188,2016-09-23,8.3345
4189,2016-09-26,0.537
4190,2016-09-27,13.5178
4191,2016-09-28,14.4137
4192,2016-09-29,5.3662
4193,2016-09-30,7.8025
4194,2016-10-03,5.2359
4195,2016-10-04,2.6629
4196,2016-10-05,7.9286
4197,2016-10-06,9.221
4198,2016-10-07,10.0187
4199,2016-10-10,13.2291
4200,2016-10-11,-0.0637
4201,2016-10-12,-1.2126
4202,2016-10-13,-3.9727
4203,2016-10-14,3.4962
4204,2016-10-17,0.4577
4205,2016-10-18,6.7945
4206,2016-10-19,4.7212
4207,2016-10-20,0.3062
4208,2016-10-21,27.8613
4209,2016-10-24,37.9062
4210,2016-10-25,37.7555
4211,2016-10-26,32.2785
4212,2016-10-27,24.6013
4213,2016-10-28,21.3831
4214,2016-10-31,21.845
4215,2016-11-01,20.0629
4216,2016-11-02,14.6217
4217,2016-11-03,11.4602
4218,2016-11-04,4.5605
4219,2016-11-07,21.9531
4220,2016-11-08,22.3885
4221,2016-11-09,18.2237
4222,2016-11-10,0.5716
4223,2016-11-11,3.8609
4224,2016-11-14,-5.4039
4225,2016-11-15,2.2453
4226,2016-11-16,9.4399
4227,2016-11-17,17.5474
4228,2016-11-18,14.3896
4229,2016-11-21,18.4453
4230,2016-11-22,20.4672
4231,2016-11-23,12.348
4232,2016-11-25,13.4566
4233,2016-11-28,14.1598
4234,2016-11-29,18.3503
4235,2016-11-30,8.6923
4236,2016-12-01,-2.0528
4237,2016-12-02,-1.5543
4238,2016-12-05,7.6568
4239,2016-12-06,4.8698
4240,2016-12-07,16.7944
4241,2016-12-08,13.0139
4242,2016-12-09,20.2591
4243,2016-12-12,21.6895
4244,2016-12-13,27.2527
4245,2016-12-14,23.8233
4246,2016-12-15,22.6634
4247,2016-12-16,19.3678
4248,2016-12-19,28.8535
4249,2016-12-20,27.8937
4250,2016-12-21,27.8937
4251,2016-12-22,27.968
4252,2016-12-23,23.8041
4253,2016-12-27,24.1394
4254,2016-12-28,20.1063
4255,2016-12-29,18.845
4256,2016-12-30,8.6981
4257,2017-01-03,13.2138
4258,2017-01-04,9.5833
4259,2017-01-05,9.5833
4260,2017-01-06,15.3818
4261,2017-01-09,12.5673
4262,2017-01-10,12.2791
4263,2017-01-11,18.5379
4264,2017-01-12,10.1221
4265,2017-01-13,11.1524
4266,2017-01-17,8.6754
4267,2017-01-18,8.2273
4268,2017-01-19,5.1843
4269,2017-01-20,10.9807
4270,2017-01-23,13.7556
4271,2017-01-24,20.4037
4272,2017-01-25,22.2072
4273,2017-01-26,28.496
4274,2017-01-27,41.2835
4275,2017-01-30,30.6929
4276,2017-01-31,23.4969
4277,2017-02-01,9.3669
4278,2017-02-02,4.5424
4279,2017-02-03,9.755
4280,2017-02-06,9.2624
4281,2017-02-07,6.618
4282,2017-02-08,5.4665
4283,2017-02-09,13.3476
4284,2017-02-10,12.5247
4285,2017-02-13,19.8726
4286,2017-02-14,17.7044
4287,2017-02-15,17.1098
4288,2017-02-16,16.9543
4289,2017-02-17,18.0989
4290,2017-02-21,15.9128
4291,2017-02-22,13.6973
4292,2017-02-23,17.0356
4293,2017-02-24,17.0356
4294,2017-02-27,9.9659
4295,2017-02-28,5.6593
4296,2017-03-01,18.5527
4297,2017-03-02,4.0514
4298,2017-03-03,7.137
4299,2017-03-06,7.3983
4300,2017-03-07,9.1469
4301,2017-03-08,16.6648
4302,2017-03-09,12.3523
4303,2017-03-10,14.8995
4304,2017-03-13,11.1589
4305,2017-03-14,6.1964
4306,2017-03-15,10.9396
4307,2017-03-16,9.0615
4308,2017-03-17,12.3282
4309,2017-03-20,13.1846
4310,2017-03-21,0.7534
4311,2017-03-22,12.3006
4312,2017-03-23,9.6796
4313,2017-03-24,11.1798
4314,2017-03-27,12.8422
4315,2017-03-28,15.4788
4316,2017-03-29,17.9538
4317,2017-03-30,21.1927
4318,2017-03-31,23.1877
4319,2017-04-03,16.7579
4320,2017-04-04,19.3314
4321,2017-04-05,15.7731
4322,2017-04-06,18.3364
4323,2017-04-07,17.2318
4324,2017-04-10,13.8753
4325,2017-04-11,12.7427
4326,2017-04-12,7.1343
4327,2017-04-13,1.1994
4328,2017-04-17,11.0207
4329,2017-04-18,9.0825
4330,2017-04-19,1.8066
4331,2017-04-20,10.1022
4332,2017-04-21,23.4254
4333,2017-04-24,35.9675
4334,2017-04-25,39.5637
4335,2017-04-26,37.6853
4336,2017-04-27,41.7219
4337,2017-04-28,43.3887
4338,2017-05-01,50.7957
4339,2017-05-02,48.4287
4340,2017-05-03,43.6806
4341,2017-05-04,37.9786
4342,2017-05-05,39.7497
4343,2017-05-08,38.4356
4344,2017-05-09,39.4348
4345,2017-05-10,42.1052
4346,2017-05-11,23.9887
4347,2017-05-12,22.4422
4348,2017-05-15,23.0735
4349,2017-05-16,34.1337
4350,2017-05-17,3.3344
4351,2017-05-18,6.0408
4352,2017-05-19,5.7698
4353,2017-05-22,14.5107
4354,2017-05-23,16.9643
4355,2017-05-24,17.9345
4356,2017-05-25,26.475
4357,2017-05-26,29.5616
4358,2017-05-30,33.4535
4359,2017-05-31,24.2965
4360,2017-06-01,26.711
4361,2017-06-02,39.6479
4362,2017-06-05,42.9674
4363,2017-06-06,44.4518
4364,2017-06-07,42.3395
4365,2017-06-08,35.2912
4366,2017-06-09,13.395
4367,2017-06-12,7.337
4368,2017-06-13,15.035
4369,2017-06-14,10.8028
4370,2017-06-15,6.7765
4371,2017-06-16,7.7304
4372,2017-06-19,15.6356
4373,2017-06-20,5.1697
4374,2017-06-21,8.4408
4375,2017-06-22,8.3316
4376,2017-06-23,16.7225
4377,2017-06-26,9.1917
4378,2017-06-27,-3.5268
4379,2017-06-28,1.852
4380,2017-06-29,-9.1767
4381,2017-06-30,-5.1511
4382,2017-07-03,-11.1103
4383,2017-07-05,-2.9574
4384,2017-07-06,-6.9838
4385,2017-07-07,0.5928
4386,2017-07-10,4.7418
4387,2017-07-11,4.8222
4388,2017-07-12,13.7163
4389,2017-07-13,18.026
4390,2017-07-14,24.4932
4391,2017-07-17,27.8735
4392,2017-07-18,27.3471
4393,2017-07-19,30.7101
4394,2017-07-20,32.8145
4395,2017-07-21,27.9294
4396,2017-07-24,25.7776
4397,2017-07-25,29.6456
4398,2017-07-26,27.9797
4399,2017-07-27,17.8465
4400,2017-07-28,16.5369
4401,2017-07-31,12.7984
4402,2017-08-01,11.4699
4403,2017-08-02,7.9026
4404,2017-08-03,6.6674
4405,2017-08-04,11.7888
4406,2017-08-07,8.4785
4407,2017-08-08,12.2866
4408,2017-08-09,8.3913
4409,2017-08-10,-3.305
4410,2017-08-11,7.4993
4411,2017-08-14,16.6729
4412,2017-08-15,12.68
4413,2017-08-16,16.1888
4414,2017-08-17,3.4664
4415,2017-08-18,4.2609
4416,2017-08-21,0.9566
4417,2017-08-22,9.8868
4418,2017-08-23,5.5237
4419,2017-08-24,5.2239
4420,2017-08-25,6.4366
4421,2017-08-28,6.5334
4422,2017-08-29,8.7213
4423,2017-08-30,17.5826
4424,2017-08-31,23.7512
4425,2017-09-01,13.9471
4426,2017-09-05,10.2902
4427,2017-09-06,7.9692
4428,2017-09-07,16.2716
4429,2017-09-08,12.1914
4430,2017-09-11,18.6984
4431,2017-09-12,17.7563
4432,2017-09-13,22.0697
4433,2017-09-14,16.7201
4434,2017-09-15,21.1823
4435,2017-09-18,19.3131
4436,2017-09-19,21.6867
4437,2017-09-20,15.3104
4438,2017-09-21,6.7167
4439,2017-09-22,8.6794
4440,2017-09-25,-3.5977
4441,2017-09-26,-3.5977
4442,2017-09-27,2.6537
4443,2017-09-28,2.8629
4444,2017-09-29,9.227
4445,2017-10-02,10.4227
4446,2017-10-03,6.1306
4447,2017-10-04,10.6233
4448,2017-10-05,22.2791
4449,2017-10-06,22.5283
4450,2017-10-09,24.9766
4451,2017-10-10,24.9766
4452,2017-10-11,26.136
4453,2017-10-12,32.085
4454,2017-10-13,34.9979
4455,2017-10-16,36.2427
4456,2017-10-17,35.2205
4457,2017-10-18,35.3906
4458,2017-10-19,37.9623
4459,2017-10-20,44.8896
4460,2017-10-23,45.0332
4461,2017-10-24,45.2584
4462,2017-10-25,40.6098
4463,2017-10-26,41.7194
4464,2017-10-27,66.9615
4465,2017-10-30,67.1984
4466,2017-10-31,56.7013
4467,2017-11-01,56.7013
4468,2017-11-02,60.1023
4469,2017-11-03,60.4406
4470,2017-11-06,61.6944
4471,2017-11-07,58.4898
4472,2017-11-08,59.7086
4473,2017-11-09,52.0902
4474,2017-11-10,48.5977
4475,2017-11-13,48.9343
4476,2017-11-14,49.6288
4477,2017-11-15,32.6903
4478,2017-11-16,34.3
4479,2017-11-17,23.0373
4480,2017-11-20,24.1257
4481,2017-11-21,33.225
4482,2017-11-22,25.128
4483,2017-11-24,26.2876
4484,2017-11-27,30.8708
4485,2017-11-28,37.6298
4486,2017-11-29,18.9617
4487,2017-11-30,24.7522
4488,2017-12-01,25.3609
4489,2017-12-04,-3.6341
4490,2017-12-05,0.2604
4491,2017-12-06,8.6884
4492,2017-12-07,6.3824
4493,2017-12-08,17.0504
4494,2017-12-11,22.9704
4495,2017-12-12,24.8179
4496,2017-12-13,22.7809
4497,2017-12-14,17.0126
4498,2017-12-15,28.5728
4499,2017-12-18,24.5974
4500,2017-12-19,20.026
4501,2017-12-20,17.469
4502,2017-12-21,17.2992
4503,2017-12-22,17.3621
4504,2017-12-26,16.3386
4505,2017-12-27,18.4484
4506,2017-12-28,18.5181
4507,2017-12-29,16.6275
4508,2018-01-02,19.6989
4509,2018-01-03,22.6261
4510,2018-01-04,27.8838
4511,2018-01-05,34.5377
