,date,APO
3706,2014-10-31,-0.0954
3707,2014-11-03,0.2567
3708,2014-11-04,0.5415
3709,2014-11-05,0.7988
3710,2014-11-06,1.0095
3711,2014-11-07,1.2555
3712,2014-11-10,1.4703
3713,2014-11-11,1.5917
3714,2014-11-12,1.7059
3715,2014-11-13,1.8571
3716,2014-11-14,1.9603
3717,2014-11-17,2.0356
3718,2014-11-18,1.989
3719,2014-11-19,1.8813
3720,2014-11-20,1.7647
3721,2014-11-21,1.5731
3722,2014-11-24,1.3283
3723,2014-11-25,1.0971
3724,2014-11-26,0.8917
3725,2014-11-28,0.6715
3726,2014-12-01,0.5197
3727,2014-12-02,0.3342
3728,2014-12-03,0.1258
3729,2014-12-04,-0.0163
3730,2014-12-05,-0.1122
3731,2014-12-08,-0.2192
3732,2014-12-09,-0.3363
3733,2014-12-10,-0.4055
3734,2014-12-11,-0.4252
3735,2014-12-12,-0.4335
3736,2014-12-15,-0.4454
3737,2014-12-16,-0.5309
3738,2014-12-17,-0.6497
3739,2014-12-18,-0.6761
3740,2014-12-19,-0.668
3741,2014-12-22,-0.677
3742,2014-12-23,-0.6311
3743,2014-12-24,-0.5432
3744,2014-12-26,-0.486
3745,2014-12-29,-0.4105
3746,2014-12-30,-0.3584
3747,2014-12-31,-0.3412
3748,2015-01-02,-0.3018
3749,2015-01-05,-0.1607
3750,2015-01-06,-0.0874
3751,2015-01-07,-0.1341
3752,2015-01-08,-0.1004
3753,2015-01-09,-0.1173
3754,2015-01-12,-0.2146
3755,2015-01-13,-0.2678
3756,2015-01-14,-0.3334
3757,2015-01-15,-0.4123
3758,2015-01-16,-0.4254
3759,2015-01-20,-0.4108
3760,2015-01-21,-0.4327
3761,2015-01-22,-0.3726
3762,2015-01-23,-0.2647
3763,2015-01-26,-0.2708
3764,2015-01-27,-0.5632
3765,2015-01-28,-0.8197
3766,2015-01-29,-0.9849
3767,2015-01-30,-1.1896
3768,2015-02-02,-1.3035
3769,2015-02-03,-1.3753
3770,2015-02-04,-1.5096
3771,2015-02-05,-1.6456
3772,2015-02-06,-1.7608
3773,2015-02-09,-2.001
3774,2015-02-10,-2.2227
3775,2015-02-11,-2.4568
3776,2015-02-12,-2.3225
3777,2015-02-13,-2.0084
3778,2015-02-17,-1.7233
3779,2015-02-18,-1.3217
3780,2015-02-19,-1.0175
3781,2015-02-20,-0.7334
3782,2015-02-23,-0.4715
3783,2015-02-24,-0.2814
3784,2015-02-25,-0.0632
3785,2015-02-26,0.1679
3786,2015-02-27,0.3517
3787,2015-03-02,0.6017
3788,2015-03-03,0.7675
3789,2015-03-04,0.8517
3790,2015-03-05,0.7952
3791,2015-03-06,0.6527
3792,2015-03-09,0.5662
3793,2015-03-10,0.3515
3794,2015-03-11,0.1437
3795,2015-03-12,-0.0898
3796,2015-03-13,-0.2896
3797,2015-03-16,-0.4633
3798,2015-03-17,-0.6154
3799,2015-03-18,-0.7358
3800,2015-03-19,-0.8066
3801,2015-03-20,-0.8404
3802,2015-03-23,-0.8526
3803,2015-03-24,-0.7703
3804,2015-03-25,-0.8046
3805,2015-03-26,-0.7837
3806,2015-03-27,-0.7705
3807,2015-03-30,-0.6642
3808,2015-03-31,-0.5902
3809,2015-04-01,-0.5306
3810,2015-04-02,-0.5054
3811,2015-04-06,-0.4884
3812,2015-04-07,-0.4621
3813,2015-04-08,-0.4891
3814,2015-04-09,-0.5345
3815,2015-04-10,-0.5815
3816,2015-04-13,-0.5046
3817,2015-04-14,-0.4406
3818,2015-04-15,-0.3106
3819,2015-04-16,-0.2156
3820,2015-04-17,-0.1216
3821,2015-04-20,-0.012
3822,2015-04-21,0.1352
3823,2015-04-22,0.2004
3824,2015-04-23,0.2879
3825,2015-04-24,0.6189
3826,2015-04-27,0.9437
3827,2015-04-28,1.322
3828,2015-04-29,1.6917
3829,2015-04-30,2.0534
3830,2015-05-01,2.31
3831,2015-05-04,2.5463
3832,2015-05-05,2.79
3833,2015-05-06,2.8667
3834,2015-05-07,2.9729
3835,2015-05-08,3.0996
3836,2015-05-11,3.1631
3837,2015-05-12,2.8965
3838,2015-05-13,2.6284
3839,2015-05-14,2.3113
3840,2015-05-15,1.9855
3841,2015-05-18,1.6911
3842,2015-05-19,1.3776
3843,2015-05-20,1.0946
3844,2015-05-21,0.8809
3845,2015-05-22,0.7503
3846,2015-05-26,0.5497
3847,2015-05-27,0.3571
3848,2015-05-28,0.1786
3849,2015-05-29,-0.0113
3850,2015-06-01,-0.1938
3851,2015-06-02,-0.3073
3852,2015-06-03,-0.3823
3853,2015-06-04,-0.4123
3854,2015-06-05,-0.42
3855,2015-06-08,-0.4622
3856,2015-06-09,-0.4942
3857,2015-06-10,-0.4556
3858,2015-06-11,-0.4235
3859,2015-06-12,-0.5483
3860,2015-06-15,-0.6657
3861,2015-06-16,-0.6777
3862,2015-06-17,-0.7289
3863,2015-06-18,-0.7213
3864,2015-06-19,-0.7252
3865,2015-06-22,-0.6402
3866,2015-06-23,-0.5677
3867,2015-06-24,-0.4842
3868,2015-06-25,-0.41
3869,2015-06-26,-0.4333
3870,2015-06-29,-0.4885
3871,2015-06-30,-0.5344
3872,2015-07-01,-0.5377
3873,2015-07-02,-0.5334
3874,2015-07-06,-0.5474
3875,2015-07-07,-0.6506
3876,2015-07-08,-0.6906
3877,2015-07-09,-0.7408
3878,2015-07-10,-0.7629
3879,2015-07-13,-0.7393
3880,2015-07-14,-0.7218
3881,2015-07-15,-0.6813
3882,2015-07-16,-0.5293
3883,2015-07-17,-0.3239
3884,2015-07-20,-0.1361
3885,2015-07-21,0.0535
3886,2015-07-22,0.1469
3887,2015-07-23,0.2869
3888,2015-07-24,0.4297
3889,2015-07-27,0.5516
3890,2015-07-28,0.6417
3891,2015-07-29,0.7019
3892,2015-07-30,0.7696
3893,2015-07-31,0.8069
3894,2015-08-03,0.7748
3895,2015-08-04,0.7638
3896,2015-08-05,0.6953
3897,2015-08-06,0.5453
3898,2015-08-07,0.5571
3899,2015-08-10,0.546
3900,2015-08-11,0.5075
3901,2015-08-12,0.5295
3902,2015-08-13,0.5496
3903,2015-08-14,0.5133
3904,2015-08-17,0.4458
3905,2015-08-18,0.4267
3906,2015-08-19,0.372
3907,2015-08-20,0.2192
3908,2015-08-21,-0.0186
3909,2015-08-24,-0.2403
3910,2015-08-25,-0.5147
3911,2015-08-26,-0.7239
3912,2015-08-27,-0.87
3913,2015-08-28,-1.0203
3914,2015-08-31,-1.1947
3915,2015-09-01,-1.4906
3916,2015-09-02,-1.7445
3917,2015-09-03,-1.9513
3918,2015-09-04,-2.1204
3919,2015-09-08,-2.1599
3920,2015-09-09,-2.016
3921,2015-09-10,-1.7184
3922,2015-09-11,-1.3099
3923,2015-09-14,-1.1447
3924,2015-09-15,-1.0319
3925,2015-09-16,-0.8845
3926,2015-09-17,-0.7406
3927,2015-09-18,-0.4769
3928,2015-09-21,-0.3136
3929,2015-09-22,-0.161
3930,2015-09-23,0.0767
3931,2015-09-24,0.2076
3932,2015-09-25,0.3828
3933,2015-09-28,0.4739
3934,2015-09-29,0.4563
3935,2015-09-30,0.4588
3936,2015-10-01,0.3521
3937,2015-10-02,0.3479
3938,2015-10-05,0.4412
3939,2015-10-06,0.6053
3940,2015-10-07,0.7033
3941,2015-10-08,0.7826
3942,2015-10-09,0.9083
3943,2015-10-12,1.0312
3944,2015-10-13,1.1124
3945,2015-10-14,1.2876
3946,2015-10-15,1.4336
3947,2015-10-16,1.5421
3948,2015-10-19,1.6337
3949,2015-10-20,1.6351
3950,2015-10-21,1.5588
3951,2015-10-22,1.522
3952,2015-10-23,1.6963
3953,2015-10-26,1.8487
3954,2015-10-27,2.0286
3955,2015-10-28,2.2226
3956,2015-10-29,2.3967
3957,2015-10-30,2.5576
3958,2015-11-02,2.7191
3959,2015-11-03,2.8547
3960,2015-11-04,2.9982
3961,2015-11-05,3.1598
3962,2015-11-06,3.4066
3963,2015-11-09,3.5871
3964,2015-11-10,3.3758
3965,2015-11-11,3.0604
3966,2015-11-12,2.7788
3967,2015-11-13,2.4765
3968,2015-11-16,2.2543
3969,2015-11-17,2.0521
3970,2015-11-18,1.8353
3971,2015-11-19,1.5386
3972,2015-11-20,1.2449
3973,2015-11-23,0.9721
3974,2015-11-24,0.6613
3975,2015-11-25,0.3945
3976,2015-11-27,0.1706
3977,2015-11-30,-0.0141
3978,2015-12-01,0.0538
3979,2015-12-02,0.2144
3980,2015-12-03,0.231
3981,2015-12-04,0.4018
3982,2015-12-07,0.4709
3983,2015-12-08,0.5039
3984,2015-12-09,0.5028
3985,2015-12-10,0.5497
3986,2015-12-11,0.547
3987,2015-12-14,0.6386
3988,2015-12-15,0.7337
3989,2015-12-16,0.8062
3990,2015-12-17,0.762
3991,2015-12-18,0.6535
3992,2015-12-21,0.6479
3993,2015-12-22,0.5047
3994,2015-12-23,0.4265
3995,2015-12-24,0.3127
3996,2015-12-28,0.3128
3997,2015-12-29,0.319
3998,2015-12-30,0.425
3999,2015-12-31,0.4037
4000,2016-01-04,0.3492
4001,2016-01-05,0.2069
4002,2016-01-06,0.0648
4003,2016-01-07,-0.0147
4004,2016-01-08,-0.1119
4005,2016-01-11,-0.2541
4006,2016-01-12,-0.4528
4007,2016-01-13,-0.6244
4008,2016-01-14,-0.7572
4009,2016-01-15,-1.036
4010,2016-01-19,-1.3451
4011,2016-01-20,-1.5637
4012,2016-01-21,-1.786
4013,2016-01-22,-1.9063
4014,2016-01-25,-1.9635
4015,2016-01-26,-1.8112
4016,2016-01-27,-1.7314
4017,2016-01-28,-1.672
4018,2016-01-29,-1.4895
4019,2016-02-01,-1.2091
4020,2016-02-02,-1.1098
4021,2016-02-03,-0.8773
4022,2016-02-04,-0.6054
4023,2016-02-05,-0.4121
4024,2016-02-08,-0.2359
4025,2016-02-09,-0.2482
4026,2016-02-10,-0.2258
4027,2016-02-11,-0.2263
4028,2016-02-12,-0.1498
4029,2016-02-16,-0.1887
4030,2016-02-17,-0.4146
4031,2016-02-18,-0.6204
4032,2016-02-19,-0.6818
4033,2016-02-22,-0.6798
4034,2016-02-23,-0.6739
4035,2016-02-24,-0.5881
4036,2016-02-25,-0.4232
4037,2016-02-26,-0.2745
4038,2016-02-29,-0.1924
4039,2016-03-01,0.0373
4040,2016-03-02,0.1969
4041,2016-03-03,0.2949
4042,2016-03-04,0.2313
4043,2016-03-07,0.174
4044,2016-03-08,0.2922
4045,2016-03-09,0.3799
4046,2016-03-10,0.489
4047,2016-03-11,0.5965
4048,2016-03-14,0.6406
4049,2016-03-15,0.6996
4050,2016-03-16,0.7987
4051,2016-03-17,0.7651
4052,2016-03-18,0.6647
4053,2016-03-21,0.6302
4054,2016-03-22,0.6629
4055,2016-03-23,0.7971
4056,2016-03-24,0.9416
4057,2016-03-28,0.948
4058,2016-03-29,1.0585
4059,2016-03-30,1.1312
4060,2016-03-31,1.1471
4061,2016-04-01,1.1502
4062,2016-04-04,1.1121
4063,2016-04-05,0.9784
4064,2016-04-06,0.9512
4065,2016-04-07,0.9288
4066,2016-04-08,0.9015
4067,2016-04-11,0.8544
4068,2016-04-12,0.7903
4069,2016-04-13,0.775
4070,2016-04-14,0.6865
4071,2016-04-15,0.6284
4072,2016-04-18,0.5613
4073,2016-04-19,0.5019
4074,2016-04-20,0.4222
4075,2016-04-21,0.4396
4076,2016-04-22,0.2601
4077,2016-04-25,0.1624
4078,2016-04-26,-0.0071
4079,2016-04-27,-0.1756
4080,2016-04-28,-0.4111
4081,2016-04-29,-0.7101
4082,2016-05-02,-0.9674
4083,2016-05-03,-1.312
4084,2016-05-04,-1.675
4085,2016-05-05,-2.016
4086,2016-05-06,-2.2631
4087,2016-05-09,-2.5274
4088,2016-05-10,-2.4212
4089,2016-05-11,-2.3745
4090,2016-05-12,-2.2298
4091,2016-05-13,-2.0881
4092,2016-05-16,-1.8277
4093,2016-05-17,-1.6282
4094,2016-05-18,-1.4638
4095,2016-05-19,-1.2254
4096,2016-05-20,-0.9806
4097,2016-05-23,-0.7569
4098,2016-05-24,-0.4696
4099,2016-05-25,-0.1346
4100,2016-05-26,0.0803
4101,2016-05-27,0.3192
4102,2016-05-31,0.3964
4103,2016-06-01,0.5154
4104,2016-06-02,0.5296
4105,2016-06-03,0.6036
4106,2016-06-06,0.6278
4107,2016-06-07,0.6904
4108,2016-06-08,0.7537
4109,2016-06-09,0.8154
4110,2016-06-10,0.7444
4111,2016-06-13,0.5717
4112,2016-06-14,0.4215
4113,2016-06-15,0.217
4114,2016-06-16,0.0237
4115,2016-06-17,-0.1676
4116,2016-06-20,-0.313
4117,2016-06-21,-0.3672
4118,2016-06-22,-0.4299
4119,2016-06-23,-0.4996
4120,2016-06-24,-0.6461
4121,2016-06-27,-0.8392
4122,2016-06-28,-0.9638
4123,2016-06-29,-0.9501
4124,2016-06-30,-0.8223
4125,2016-07-01,-0.6629
4126,2016-07-05,-0.5702
4127,2016-07-06,-0.4299
4128,2016-07-07,-0.2584
4129,2016-07-08,-0.1447
4130,2016-07-11,-0.0156
4131,2016-07-12,0.0381
4132,2016-07-13,0.2917
4133,2016-07-14,0.6711
4134,2016-07-15,0.9622
4135,2016-07-18,1.1572
4136,2016-07-19,1.2553
4137,2016-07-20,1.4292
4138,2016-07-21,1.5854
4139,2016-07-22,1.7533
4140,2016-07-25,1.9553
4141,2016-07-26,2.072
4142,2016-07-27,2.1366
4143,2016-07-28,2.1935
4144,2016-07-29,2.2388
4145,2016-08-01,2.2959
4146,2016-08-02,2.2763
4147,2016-08-03,2.1987
4148,2016-08-04,2.2512
4149,2016-08-05,2.1367
4150,2016-08-08,2.06
4151,2016-08-09,1.9251
4152,2016-08-10,1.7691
4153,2016-08-11,1.6313
4154,2016-08-12,1.5248
4155,2016-08-15,1.4601
4156,2016-08-16,1.3369
4157,2016-08-17,1.2513
4158,2016-08-18,1.179
4159,2016-08-19,1.0839
4160,2016-08-22,0.9546
4161,2016-08-23,0.7976
4162,2016-08-24,0.6015
4163,2016-08-25,0.5121
4164,2016-08-26,0.4271
4165,2016-08-29,0.3516
4166,2016-08-30,0.3028
4167,2016-08-31,0.2209
4168,2016-09-01,0.1796
4169,2016-09-02,0.1326
4170,2016-09-06,0.0976
4171,2016-09-07,0.0594
4172,2016-09-08,0.0067
4173,2016-09-09,-0.104
4174,2016-09-12,-0.166
4175,2016-09-13,-0.2476
4176,2016-09-14,-0.3259
4177,2016-09-15,-0.3629
4178,2016-09-16,-0.3866
4179,2016-09-19,-0.3781
4180,2016-09-20,-0.3996
4181,2016-09-21,-0.3783
4182,2016-09-22,-0.3754
4183,2016-09-23,-0.3896
4184,2016-09-26,-0.4068
4185,2016-09-27,-0.2745
4186,2016-09-28,-0.2067
4187,2016-09-29,-0.1153
4188,2016-09-30,0.0098
4189,2016-10-03,0.0578
4190,2016-10-04,0.0874
4191,2016-10-05,0.1642
4192,2016-10-06,0.2475
4193,2016-10-07,0.2378
4194,2016-10-10,0.2388
4195,2016-10-11,0.2372
4196,2016-10-12,0.274
4197,2016-10-13,0.2166
4198,2016-10-14,0.1662
4199,2016-10-17,0.1123
4200,2016-10-18,0.0938
4201,2016-10-19,0.0646
4202,2016-10-20,0.0273
4203,2016-10-21,0.1006
4204,2016-10-24,0.2281
4205,2016-10-25,0.3378
4206,2016-10-26,0.4067
4207,2016-10-27,0.5592
4208,2016-10-28,0.7103
4209,2016-10-31,0.8646
4210,2016-11-01,0.9513
4211,2016-11-02,1.0786
4212,2016-11-03,1.1624
4213,2016-11-04,1.2103
4214,2016-11-07,1.366
4215,2016-11-08,1.3162
4216,2016-11-09,1.1344
4217,2016-11-10,0.9028
4218,2016-11-11,0.7194
4219,2016-11-14,0.5421
4220,2016-11-15,0.4268
4221,2016-11-16,0.3097
4222,2016-11-17,0.2439
4223,2016-11-18,0.1887
4224,2016-11-21,0.1938
4225,2016-11-22,0.2447
4226,2016-11-23,0.1376
4227,2016-11-25,0.0272
4228,2016-11-28,-0.0653
4229,2016-11-29,0.0788
4230,2016-11-30,0.2106
4231,2016-12-01,0.3695
4232,2016-12-02,0.4542
4233,2016-12-05,0.4971
4234,2016-12-06,0.4365
4235,2016-12-07,0.4658
4236,2016-12-08,0.4317
4237,2016-12-09,0.4049
4238,2016-12-12,0.4385
4239,2016-12-13,0.4785
4240,2016-12-14,0.564
4241,2016-12-15,0.6071
4242,2016-12-16,0.6951
4243,2016-12-19,0.8742
4244,2016-12-20,1.0579
4245,2016-12-21,1.1261
4246,2016-12-22,1.2461
4247,2016-12-23,1.2638
4248,2016-12-27,1.3515
4249,2016-12-28,1.3349
4250,2016-12-29,1.3173
4251,2016-12-30,1.2081
4252,2017-01-03,1.1159
4253,2017-01-04,1.0245
4254,2017-01-05,0.9595
4255,2017-01-06,0.8272
4256,2017-01-09,0.6606
4257,2017-01-10,0.4524
4258,2017-01-11,0.2709
4259,2017-01-12,0.1265
4260,2017-01-13,-0.0276
4261,2017-01-17,-0.1106
4262,2017-01-18,-0.2012
4263,2017-01-19,-0.2006
4264,2017-01-20,-0.2092
4265,2017-01-23,-0.1534
4266,2017-01-24,-0.084
4267,2017-01-25,-0.0563
4268,2017-01-26,0.0037
4269,2017-01-27,0.184
4270,2017-01-30,0.2845
4271,2017-01-31,0.4118
4272,2017-02-01,0.484
4273,2017-02-02,0.54
4274,2017-02-03,0.6229
4275,2017-02-06,0.7096
4276,2017-02-07,0.7467
4277,2017-02-08,0.7322
4278,2017-02-09,0.7203
4279,2017-02-10,0.6816
4280,2017-02-13,0.626
4281,2017-02-14,0.4587
4282,2017-02-15,0.336
4283,2017-02-16,0.2521
4284,2017-02-17,0.2837
4285,2017-02-21,0.3214
4286,2017-02-22,0.3142
4287,2017-02-23,0.3155
4288,2017-02-24,0.3331
4289,2017-02-27,0.3331
4290,2017-02-28,0.2787
4291,2017-03-01,0.2809
4292,2017-03-02,0.2029
4293,2017-03-03,0.1543
4294,2017-03-06,0.1326
4295,2017-03-07,0.1757
4296,2017-03-08,0.2119
4297,2017-03-09,0.2288
4298,2017-03-10,0.2244
4299,2017-03-13,0.1727
4300,2017-03-14,0.1271
4301,2017-03-15,0.1278
4302,2017-03-16,0.1362
4303,2017-03-17,0.0715
4304,2017-03-20,0.1147
4305,2017-03-21,0.1033
4306,2017-03-22,0.1547
4307,2017-03-23,0.1824
4308,2017-03-24,0.1642
4309,2017-03-27,0.1728
4310,2017-03-28,0.177
4311,2017-03-29,0.2026
4312,2017-03-30,0.259
4313,2017-03-31,0.3038
4314,2017-04-03,0.3439
4315,2017-04-04,0.3579
4316,2017-04-05,0.3496
4317,2017-04-06,0.4459
4318,2017-04-07,0.4358
4319,2017-04-10,0.4416
4320,2017-04-11,0.4367
4321,2017-04-12,0.4156
4322,2017-04-13,0.3888
4323,2017-04-17,0.3608
4324,2017-04-18,0.3165
4325,2017-04-19,0.2354
4326,2017-04-20,0.1894
4327,2017-04-21,0.1817
4328,2017-04-24,0.2347
4329,2017-04-25,0.2999
4330,2017-04-26,0.3676
4331,2017-04-27,0.4397
4332,2017-04-28,0.5562
4333,2017-05-01,0.7299
4334,2017-05-02,0.9262
4335,2017-05-03,1.0731
4336,2017-05-04,1.2228
4337,2017-05-05,1.417
4338,2017-05-08,1.5794
4339,2017-05-09,1.6771
4340,2017-05-10,1.6808
4341,2017-05-11,1.6208
4342,2017-05-12,1.5582
4343,2017-05-15,1.4677
4344,2017-05-16,1.4034
4345,2017-05-17,1.1676
4346,2017-05-18,0.9493
4347,2017-05-19,0.7388
4348,2017-05-22,0.5742
4349,2017-05-23,0.4245
4350,2017-05-24,0.2803
4351,2017-05-25,0.1525
4352,2017-05-26,0.0351
4353,2017-05-30,0.0434
4354,2017-05-31,0.0762
4355,2017-06-01,0.1315
4356,2017-06-02,0.1762
4357,2017-06-05,0.422
4358,2017-06-06,0.6667
4359,2017-06-07,0.9437
4360,2017-06-08,1.1335
4361,2017-06-09,1.2224
4362,2017-06-12,1.2693
4363,2017-06-13,1.2917
4364,2017-06-14,1.2663
4365,2017-06-15,1.1908
4366,2017-06-16,1.1776
4367,2017-06-19,1.149
4368,2017-06-20,0.936
4369,2017-06-21,0.6978
4370,2017-06-22,0.4767
4371,2017-06-23,0.2349
4372,2017-06-26,0.0081
4373,2017-06-27,-0.1428
4374,2017-06-28,-0.1931
4375,2017-06-29,-0.3658
4376,2017-06-30,-0.4836
4377,2017-07-03,-0.572
4378,2017-07-05,-0.6148
4379,2017-07-06,-0.7357
4380,2017-07-07,-0.7586
4381,2017-07-10,-0.7781
4382,2017-07-11,-0.7326
4383,2017-07-12,-0.6941
4384,2017-07-13,-0.5619
4385,2017-07-14,-0.2794
4386,2017-07-17,-0.0374
4387,2017-07-18,0.2488
4388,2017-07-19,0.5027
4389,2017-07-20,0.8696
4390,2017-07-21,1.1267
4391,2017-07-24,1.4035
4392,2017-07-25,1.6365
4393,2017-07-26,1.8534
4394,2017-07-27,1.9926
4395,2017-07-28,2.0435
4396,2017-07-31,2.0272
4397,2017-08-01,1.9578
4398,2017-08-02,1.8004
4399,2017-08-03,1.5915
4400,2017-08-04,1.3824
4401,2017-08-07,1.0804
4402,2017-08-08,0.8486
4403,2017-08-09,0.589
4404,2017-08-10,0.2678
4405,2017-08-11,-0.0126
4406,2017-08-14,-0.1356
4407,2017-08-15,-0.2452
4408,2017-08-16,-0.3068
4409,2017-08-17,-0.3699
4410,2017-08-18,-0.3784
4411,2017-08-21,-0.3542
4412,2017-08-22,-0.3069
4413,2017-08-23,-0.2579
4414,2017-08-24,-0.2212
4415,2017-08-25,-0.1382
4416,2017-08-28,0.0171
4417,2017-08-29,0.084
4418,2017-08-30,0.126
4419,2017-08-31,0.2274
4420,2017-09-01,0.2216
4421,2017-09-05,0.3005
4422,2017-09-06,0.3494
4423,2017-09-07,0.4642
4424,2017-09-08,0.4664
4425,2017-09-11,0.536
4426,2017-09-12,0.6249
4427,2017-09-13,0.716
4428,2017-09-14,0.8015
4429,2017-09-15,0.8806
4430,2017-09-18,0.8322
4431,2017-09-19,0.775
4432,2017-09-20,0.8064
4433,2017-09-21,0.8183
4434,2017-09-22,0.8733
4435,2017-09-25,0.7502
4436,2017-09-26,0.6606
4437,2017-09-27,0.5194
4438,2017-09-28,0.4246
4439,2017-09-29,0.2965
4440,2017-10-02,0.2093
4441,2017-10-03,0.0664
4442,2017-10-04,-0.0443
4443,2017-10-05,-0.1124
4444,2017-10-06,-0.1006
4445,2017-10-09,0.0142
4446,2017-10-10,0.0805
4447,2017-10-11,0.2358
4448,2017-10-12,0.4144
4449,2017-10-13,0.5965
4450,2017-10-16,0.7704
4451,2017-10-17,0.9199
4452,2017-10-18,1.0572
4453,2017-10-19,1.2575
4454,2017-10-20,1.4454
4455,2017-10-23,1.5484
4456,2017-10-24,1.6444
4457,2017-10-25,1.7167
4458,2017-10-26,1.7756
4459,2017-10-27,2.0222
4460,2017-10-30,2.2218
4461,2017-10-31,2.3144
4462,2017-11-01,2.3937
4463,2017-11-02,2.5397
4464,2017-11-03,2.6889
4465,2017-11-06,2.8517
4466,2017-11-07,2.9352
4467,2017-11-08,3.0165
4468,2017-11-09,3.0908
4469,2017-11-10,3.2237
4470,2017-11-13,3.3495
4471,2017-11-14,3.071
4472,2017-11-15,2.7379
4473,2017-11-16,2.4788
4474,2017-11-17,2.2107
4475,2017-11-20,1.8902
4476,2017-11-21,1.6217
4477,2017-11-22,1.2961
4478,2017-11-24,0.9946
4479,2017-11-27,0.7079
4480,2017-11-28,0.5403
4481,2017-11-29,0.3226
4482,2017-11-30,0.1384
4483,2017-12-01,-0.0606
4484,2017-12-04,-0.3082
4485,2017-12-05,-0.357
4486,2017-12-06,-0.2826
4487,2017-12-07,-0.2594
4488,2017-12-08,-0.2604
4489,2017-12-11,-0.1292
4490,2017-12-12,0.0088
4491,2017-12-13,0.0983
4492,2017-12-14,0.0663
4493,2017-12-15,0.2707
4494,2017-12-18,0.3668
4495,2017-12-19,0.4222
4496,2017-12-20,0.7311
4497,2017-12-21,1.0012
4498,2017-12-22,1.1313
4499,2017-12-26,1.2892
4500,2017-12-27,1.2911
4501,2017-12-28,1.2092
4502,2017-12-29,1.1359
4503,2018-01-02,1.0767
4504,2018-01-03,1.0962
4505,2018-01-04,0.9932
4506,2018-01-05,1.0167
