Date,Close,High,Volume,Open,Adj Close,Low
2017-02-28,60.27,60.34,3494478.0,59.31,58.8315,59.31
2017-03-01,59.92,60.34,2915682.0,59.56,58.4898,59.24
2017-03-02,60.13,60.69,2853953.0,59.73,58.6948,59.56
2017-03-03,59.29,60.2,2867434.0,60.0,57.8749,58.74
2017-03-06,59.14,59.31,3073394.0,59.17,57.7285,58.94
2017-03-07,59.29,59.59,1776845.0,59.09,57.8749,59.0
2017-03-08,58.38,58.85,1566670.0,58.8,56.9866,58.25
2017-03-09,58.11,58.76,1541511.0,58.38,56.723,58.05
2017-03-10,58.72,58.74,1456238.0,58.4,57.3185,58.29
2017-03-13,59.24,59.32,2854395.0,58.62,57.8261,58.57
2017-03-14,59.17,59.5,1681678.0,59.18,57.7577,58.96
2017-03-15,60.32,60.64,2237783.0,59.41,58.8803,59.37
2017-03-16,59.71,60.16,1830864.0,60.13,58.2849,59.48
2017-03-17,60.01,60.34,3682720.0,59.96,58.5777,59.73
2017-03-20,59.71,60.34,1279926.0,60.06,58.2849,59.52
2017-03-21,60.74,60.96,1820578.0,59.67,59.2903,59.67
2017-03-22,60.86,61.46,1888712.0,60.96,59.4074,60.5
2017-03-23,60.68,61.31,1547900.0,60.78,59.2317,60.49
2017-03-24,61.08,61.37,1576049.0,60.75,59.6222,60.64
2017-03-27,60.98,61.53,2440558.0,61.37,59.5245,60.69
2017-03-28,61.16,61.22,1554481.0,60.8,59.7002,60.56
2017-03-29,60.93,61.17,1430043.0,61.01,59.4757,60.59
2017-03-30,60.43,60.84,1374561.0,60.68,58.9877,60.17
2017-03-31,60.63,60.93,1176562.0,60.34,59.1829,60.23
2017-04-03,60.6,60.63,1669489.0,60.46,59.1536,59.89
2017-04-04,60.61,60.91,1227420.0,60.51,59.1634,60.39
2017-04-05,61.27,61.34,1567587.0,60.71,59.8076,60.52
2017-04-06,60.82,61.2,2061913.0,61.1,59.3684,60.7
2017-04-07,60.36,61.15,2516888.0,61.05,58.9193,60.32
2017-04-10,60.55,60.63,2063259.0,60.41,59.1048,60.14
2017-04-11,60.64,60.71,1867259.0,60.47,59.1927,60.05
2017-04-12,61.1,61.12,1431840.0,60.5,59.6417,60.41
2017-04-13,60.68,61.13,1469052.0,61.1,59.2317,60.43
2017-04-17,60.94,60.99,1709750.0,60.86,59.4855,60.62
2017-04-18,60.96,61.25,1621807.0,60.95,59.505,60.77
2017-04-19,60.48,60.99,1717217.0,60.91,59.0365,60.24
2017-04-20,59.77,60.48,3188774.0,60.48,58.3434,59.61
2017-04-21,60.3,60.71,2712141.0,59.81,58.8608,59.76
2017-04-24,60.72,60.77,1890497.0,60.29,59.2708,59.88
2017-04-25,60.73,60.78,1281999.0,60.49,59.2805,60.3
2017-04-26,60.54,60.98,1568441.0,60.71,59.095,60.44
2017-04-27,60.83,61.12,1159103.0,60.55,59.3781,60.5
2017-04-28,60.52,60.78,2851275.0,60.73,59.0755,60.38
2017-05-01,60.34,60.61,1636196.0,60.55,58.8998,60.16
2017-05-02,60.65,61.21,1515249.0,60.91,59.2024,60.35
2017-05-03,60.68,61.03,1847020.0,60.66,59.2317,60.61
2017-05-04,61.27,61.32,1781252.0,60.5,59.8076,60.5
2017-05-05,61.6,61.97,1677848.0,61.51,60.1297,61.46
2017-05-08,61.56,61.68,1173160.0,61.68,60.0907,61.15
2017-05-09,60.94,61.59,1486695.0,61.47,59.4855,60.9
2017-05-10,60.43,60.63,1540610.0,60.62,59.4953,60.13
2017-05-11,60.49,60.52,1720181.0,60.33,59.5543,60.12
2017-05-12,60.79,60.89,952431.0,60.55,59.8497,60.49
2017-05-15,61.01,61.15,1284697.0,60.76,60.0663,60.57
2017-05-16,60.59,61.18,1940886.0,60.98,59.6528,60.58
2017-05-17,60.78,61.09,1410343.0,60.59,59.8398,60.45
2017-05-18,60.91,61.45,1520109.0,61.0,59.9678,60.48
2017-05-19,61.01,61.14,3549140.0,60.97,60.0663,60.48
2017-05-22,61.58,61.72,1504962.0,60.81,60.6275,60.81
2017-05-23,61.63,62.09,1687505.0,61.68,60.6767,61.5
2017-05-24,61.96,62.08,1271407.0,61.61,61.0016,61.54
2017-05-25,62.48,62.58,950283.0,61.96,61.5136,61.8
2017-05-26,62.45,62.75,858300.0,62.48,61.484,62.4
2017-05-30,62.57,62.71,1271391.0,62.45,61.6022,62.34
2017-05-31,62.76,62.97,1981660.0,62.61,61.7892,62.61
2017-06-01,63.17,63.17,1469189.0,62.6,62.1929,62.33
2017-06-02,63.57,63.64,1618022.0,63.49,62.5867,63.1
2017-06-05,63.04,63.51,1124693.0,63.47,62.0649,62.93
2017-06-06,62.84,63.23,1642432.0,63.13,61.868,62.69
2017-06-07,63.38,63.48,1165047.0,62.93,62.3996,62.69
2017-06-08,62.98,63.38,1437164.0,63.38,62.0058,62.55
2017-06-09,63.13,63.16,1046674.0,62.71,62.1535,62.56
2017-06-12,63.27,63.56,1905392.0,63.17,62.2913,62.83
2017-06-13,63.33,63.38,689086.0,63.27,62.3504,62.95
2017-06-14,63.76,64.07,1261340.0,63.79,62.7738,63.55
2017-06-15,63.88,63.99,1682421.0,63.7,62.8919,63.46
2017-06-16,64.23,64.37,2508599.0,64.0,63.2365,63.89
2017-06-19,63.83,64.17,1054055.0,64.17,62.8427,63.55
2017-06-20,64.14,64.2,911463.0,63.92,63.1479,63.8
2017-06-21,63.87,64.21,982562.0,64.15,62.8821,63.38
